Time,Temperature
162,67.04870161106084
163,72.39239581048297
164.2,77.89048955508122
165.0,79.84657133222457
165.5,81.50637226232621
166.3,84.1920177679886
167,85.3645756234428
167.8,86.56354162287771
169,88.84642305453231
169.8,87.61730982935084
170.6,88.11721892501623
171.4,89.8794026052014
172,89.37775838304277
172.8,91.12655033859987
173.6,90.80733730097947
174.4,92.6915418778198
175,92.9972186469875
175.8,92.19664306086389
176.6,92.54093298656157
177.4,90.00217487621931
178.2,90.98262740732751
179.0,92.69927013526865
180,95.22167989964723
180.8,93.8285463469459
181.6,92.33014231055023
182.4,91.98394237693435
183.2,95.23284247370866
184.0,93.25343726817731
184.8,95.55451573722542
185.6,95.735586256691
186.4,93.18729227773674
187.2,92.8192697629187
188.0,90.30166328597971
188.8,91.77223675215265
189.6,93.84949497196135
190.4,94.26889159289664
191.2,89.771721636043
192.0,89.87480975063949
192.8,91.82826010473762
193.6,95.40852265239893
194.4,92.14001934206073
195.2,94.28064772745118
196,93.32924097989647
196.8,86.41000013835716
198,77.2417661932763
199,71.58817501110285
199.8,69.65256709078122
201,65.78264868497071
202,66.06689132806333
203,72.152989959362
203.8,75.77670940162402
204.6,79.21770667033947
205.5,82.43863084369885
206.3,84.02826697455475
207,85.72427335469969
207.8,86.87680894861809
209,85.88657577730356
209.8,88.3898882839876
210.6,89.80389324872037
211.4,89.51831905660468
212,90.8833482746863
212.8,91.86673707718478
213.6,90.90020565680186
214.4,91.12868869109874
215,92.06962973877856
215.8,91.29222027817826
216.6,92.75757568920105
217.4,93.75557453531047
218.2,93.70577878880879
219.0,91.55510669323061
219.8,94.10498514866596
220.6,92.22137891553335
221.4,93.99179389000524
222.2,91.54081734605579
223.0,93.75681678334034
223.8,91.01540847471185
224.6,93.15586409065249
225.4,91.34968073618504
226.2,92.65263327601787
227.0,94.17943579933744
227.8,90.96079634652233
228.6,91.01017505659493
229.4,92.61450096577637
230,93.8947077368521
230.8,90.8860665174452
231.6,92.6459056921637
232.4,94.96683899597481
233.2,90.77759230376707
234.0,95.19023846291684
234.8,90.21336189456197
235.6,94.57455593764057
236,91.61001143378375
236.8,87.02424930684454
238,78.15300624921204
239,73.89159644765436
239.8,70.05493374413469
241,66.43004252435635
241.8,64.40412212205963
243,60.33295886571984
243.8,59.31573795262814
244.6,57.082157800184014
245.4,55.01598641113152
246.2,53.35922725752456
247,51.039133700484385
247.8,49.800357553643686
248.6,48.88626515251771
249.4,48.05271478375444
250,46.15013559805459
250.8,46.84228190190104
251.6,45.68071035487557
252.4,45.06602688805964
253.2,44.55957360525567
254.0,43.83767004622259
255,42.81826686649409
255.8,42.00887187330669
256.6,40.827623901532505
257.4,40.271994438650324
258.2,40.370025754803464
259.0,39.000639358599784
260,38.78325525145342
260.8,38.41221835600299
261.6,37.10787578813191
262.4,37.82126003272352
263.2,37.0817792639085
264.0,37.10940175092172
264.8,35.91431823859253
265.6,35.23496130724378
266.4,34.844663278411545
267.2,34.89605125127454
268.0,34.61224502189714
268.8,34.72198272475293
270,34.137952851985105
270.8,33.49519832875662
271.6,33.32308303845667
272.4,32.82821055311448
273.2,32.522121892589226
274.0,33.34416950114984
274.8,32.88479730582459
275.6,32.15929972352706
276.4,33.10023612672399
277.2,32.18622757679487
278.0,32.383370375387784
278.8,31.787881764553305
279.6,31.967429346668478
280.4,32.00801936534107
281.2,30.745787127160916
282.0,32.10031218776182
282.8,31.233362489958562
283.6,30.3401331976248
284.4,31.246591409392764
285.2,30.02561062081417
286.0,30.580077516091215
286.8,29.966108011199246
287.6,29.877536589540803
288.4,29.69101251131152
289.2,29.99384956179862
290,31.001884499331474
290.8,31.867435916815186
291.6,27.35003752440031
292.4,32.09474808082117
293.2,28.627516010508568
294.0,33.069278749142825
294.8,33.19879993847548
295.6,28.43357922065606
296.4,28.186030255131335
297.2,31.37231750819446
298.0,33.08301763654293
298.8,31.391488284680676
300,25.093406747937703
300.8,30.548211230124807
301.6,29.284720009234825
302.4,32.15928713037003
303.2,29.527877999026927
304,31.106126596281975
304.8,30.445231170042327
305.6,30.940574632340557
306.4,31.78115808011154
307.2,29.584356197597486
308,29.509119236483905
309,46.16698863808527
310,57.45977213050538
311,63.62641402838004
312,68.68218354355442
313,74.79006220662318
314.2,78.70001531840171
315.0,82.46690705557822
315.5,83.46778678800308
316.3,85.45547094962275
317,87.81182798013519
317.8,88.66429447877888
319,91.10700480259337
319.8,90.49690245475574
320.6,90.77190749048482
321.4,90.98865705384351
322,91.99029649751517
322.8,92.02373286559198
323.6,92.93671878386323
324.4,93.54322054177776
325,90.93519675229102
325.8,93.58663779631443
326.6,94.00847360772248
327.4,94.80114511618831
328.2,94.20333946634327
329.0,94.80170346036478
330,93.89327179732813
330.8,94.00521191455609
331.6,96.7074972505276
332.4,93.05979257217435
333.2,91.91338587250115
334.0,95.07137066699437
334.8,96.28264335883173
335.6,96.22428789391194
336.4,93.59359300670073
337.2,90.97713158121066
338.0,96.26995888626118
338.8,96.38157903502936
339.6,91.75431202401221
340.4,97.57773047798125
341.2,92.58676902307872
342.0,92.90774304927768
342.8,97.54139096057587
343.6,93.92295206470169
344.4,97.49494947560999
345.2,96.66465017218442
346,92.709413747282
346.8,88.55375598606076
348,79.66999605358347
349,73.81392888510882
349.8,71.99186660593865
351,68.01134172301272
352,71.20998230568125
353,75.1325642993133
353.8,77.80284372925453
354.6,81.3805719069089
355.5,85.16075959247952
356.3,86.70490333841646
357,87.20859236580142
357.8,88.60811857972391
359,89.55940242536201
359.8,90.35419140393728
360.6,90.93215711159361
361.4,92.81352168868553
362,93.79254432658705
362.8,92.57672563936558
363.6,94.83027181140419
364.4,94.94730295444091
365,95.90246799285191
365.8,93.25021163912594
366.6,94.0745618959844
367.4,92.62513869834156
368.2,93.46379838523313
369.0,94.7178154292096
369.8,95.30943691634181
370.6,92.63376488766582
371.4,92.57402583705932
372.2,94.92555325918978
373.0,94.3234144997353
373.8,94.89921746146848
374.6,96.09388947454214
375.4,93.57470972451284
376.2,95.12685980626655
377.0,96.32439857424639
377.8,92.66083150145313
378.6,93.93160203653433
379.4,94.35468775149964
380,95.31134685024318
380.8,93.89099991287887
381.6,92.6313384628524
382.4,93.10320385292461
383.2,95.65453653317981
384.0,92.56569913372796
384.8,95.27034496898848
385.6,97.78601594395283
386,95.30797691530911
386.8,88.63052450527574
388,79.64783062680443
389,74.79107083164348
389.8,71.75124319597963
391,68.41330777689451
391.8,65.53389014165279
393,61.999652621240635
393.8,60.49256886566864
394.6,58.54470183201662
395.4,56.66095438836943
396.2,54.48607704368869
397,53.157173269964645
397.8,51.20650531204215
398.6,50.21585944510057
399.4,49.925812135793784
400,49.18286594776022
400.8,47.83911788679832
401.6,47.393784598951356
402.4,45.6813634897236
403.2,45.19134327848068
404.0,45.084090822102816
405,43.14759909725592
405.8,42.75583679942475
406.6,42.22865832807456
407.4,41.981812982767956
408.2,41.48312774917429
409.0,40.94237500830598
410,40.58210702153206
410.8,39.56510549768749
411.6,39.200731500757676
412.4,38.49783690368585
413.2,38.73360573368035
414.0,37.451054552068236
414.8,37.36037371222378
415.6,36.5845964696434
416.4,35.88752409936931
417.2,35.72699828961002
418.0,36.174254848096574
418.8,34.94768835183525
420,34.169474438593724
420.8,34.63233768898817
421.6,34.25732534855766
422.4,34.64551401694325
423.2,33.79334222279101
424.0,33.602746203847346
424.8,33.60742115039952
425.6,33.03327701800036
426.4,32.84971662307248
427.2,32.48690265621975
428.0,33.560710000310294
428.8,32.99851670953029
429.6,32.97755167476168
430.4,32.16176677263694
431.2,32.35875545037893
432.0,31.54951892419755
432.8,32.77455496511522
433.6,32.521216548468615
434.4,31.999927435187182
435.2,31.768056325396266
436.0,31.598589194370838
436.8,30.9720122619487
437.6,31.687433835738105
438.4,31.311985916416425
439.2,31.157184153193832
440,30.312896442330896
440.8,31.619025144425287
441.6,29.232357429803294
442.4,27.29963418454267
443.2,32.156110931532545
444.0,31.2467483233809
444.8,29.802427625569756
445.6,34.4902901176423
446.4,29.945964098113777
447.2,31.81545782475832
448.0,31.317219876854857
448.8,31.871791810706334
450,30.40965372451533
450.8,30.903043282316737
451.6,30.252650590753106
452.4,31.80290295734627
453.2,30.43038508207804
454,34.107519875055885
454.8,31.446439115727344
455.6,30.1505407865802
456.4,30.490457720472932
457.2,30.674515484212577
458,32.60110923409973
459,46.35495120174986
460,57.91074423061762
461,65.33171309130418
462,68.98015880686961
463,74.03212274262991
464.2,78.76855972238917
465.0,83.13478306675009
465.5,83.72991108054471
466.3,86.13047413133599
467,87.99399742706566
467.8,89.02998639931342
469,90.36705457947892
469.8,89.94702034398802
470.6,90.7270838032646
471.4,91.30181578061713
472,93.37203689842288
472.8,92.62741778083428
473.6,93.44109995909643
474.4,93.97374652579222
475,93.96713876301637
475.8,92.95222983812248
476.6,94.04269276905507
477.4,93.03935222874547
478.2,93.84183148106855
479.0,94.67679290795715
480,93.65009977100596
480.8,92.64640054315741
481.6,96.42192844927615
482.4,93.54755677897374
483.2,93.7244265544663
484.0,95.00144873460782
484.8,93.08309945086349
485.6,91.78299241541093
486.4,97.47777502259719
487.2,98.1773994029559
488.0,96.88873594601657
488.8,93.04083952750419
489.6,97.76642680515643
490.4,97.59868498779423
491.2,92.38845990768294
492.0,93.11697219463603
492.8,92.71885033173079
493.6,93.17031319912579
494.4,95.82093637110991
495.2,96.06386044958565
496,89.55554682309942
496.8,88.69326000011378
498,79.7476000976001
499,73.8974762200579
499.8,71.86531063720254
501,67.66682811268554
502,70.78740566422016
503,74.16082804596626
503.8,77.68514338876666
504.6,81.25496334877677
505.5,84.42699750019169
506.3,86.33023345486355
507,88.25344898521304
507.8,88.86898453959708
509,87.941831364957
509.8,90.2104733257512
510.6,91.23163431750537
511.4,92.18616039423506
512,93.0213685477804
512.8,94.14501962914252
513.6,94.45300250093496
514.4,95.21395950693807
515,95.7532734151336
515.8,92.77912363762414
516.6,93.64913051213261
517.4,94.75060695766939
518.2,95.14726276056655
519.0,95.19552017596592
519.8,95.48901596916465
520.6,94.2136397566327
521.4,92.91701759473634
522.2,95.84610328190294
523.0,95.69266160728952
523.8,94.35486683296702
524.6,93.91455509311574
525.4,94.15126084901297
526.2,95.75064064586424
527.0,96.0156466416427
527.8,93.99089151290221
528.6,94.46622481294028
529.4,95.33708837587194
530,92.03085240271947
530.8,92.43833953973589
531.6,92.08970356183042
532.4,95.36227632294984
533.2,96.52791047723207
534.0,93.34128061908528
534.8,95.3323914020827
535.6,98.43816222925298
536,100.03136972583052
536.8,88.82655035826194
538,79.33448182436224
539,74.77574094517124
539.8,71.63054109617192
541,67.38443869903706
541.8,65.79200467862589
543,62.844730841037745
543.8,60.78534235721895
544.6,58.85007868006387
545.4,56.56648677578799
546.2,54.636559858831326
547,53.152522638596295
547.8,51.93396750815918
548.6,50.588356764829584
549.4,49.63853590055389
550,48.859912208187986
550.8,47.916921356579216
551.6,47.26984810731427
552.4,46.869392858766055
553.2,46.06645354246565
554.0,45.18294318253072
555,44.45481858874457
555.8,42.62783298571691
556.6,42.426166873913814
557.4,42.02040508685648
558.2,41.34470922092082
559.0,39.95152235193507
560,40.27547646741164
560.8,39.03735729297346
561.6,38.903783890175646
562.4,37.91563830551672
563.2,37.46636755680255
564.0,38.34886502054197
564.8,37.342221387777904
565.6,37.04117212790334
566.4,35.86231905429676
567.2,36.29712113439937
568.0,35.33909601416333
568.8,35.72822400254799
570,33.729447775996604
570.8,34.557410819963515
571.6,34.58581151412978
572.4,34.73353895959164
573.2,33.65779146372775
574.0,33.60690509380573
574.8,33.80488668981719
575.6,33.913200338837015
576.4,32.859248727288744
577.2,33.1312610613766
578.0,33.81080824049806
578.8,33.5734479429964
579.6,32.9787380367625
580.4,32.30785983091265
581.2,32.69352980078578
582.0,32.602410522676635
582.8,31.72540746741649
583.6,32.542354541884265
584.4,32.34669898913343
585.2,31.065805172044605
586.0,31.58974839158884
586.8,31.194665511519567
587.6,31.460790770444618
588.4,30.68506037534309
589.2,31.081187982734185
590,31.610157593569028
590.8,28.897392210621874
591.6,31.650778837930204
592.4,33.379506919929845
593.2,28.112887290712777
594.0,34.088974773286594
594.8,31.731069162877397
595.6,33.816473830125084
596.4,28.251801685823914
597.2,33.511164454557914
598.0,28.610391941849834
598.8,31.41078012764828
600,33.969145431512146
600.8,30.211905427252802
601.6,31.636559628213128
602.4,30.331300479054285
603.2,30.720062514285218
604,28.78111229026232
604.8,31.458368179427907
605.6,32.300872102315225
606.4,32.25477129943914
607.2,30.03442164495842
608,29.486513247324147
609,46.816136641940204
610,58.17874095302452
611,64.99264662167558
612,70.44985563993463
613,74.43697991519258
613.8,78.26601931103318
614.2,80.2120046447561
615.0,82.5201226551941
615.5,84.17261290747817
616.3,86.85542351809728
617,87.66125127065933
617.8,89.01703928041952
619,88.84957965844328
619.8,90.71047014067788
620.6,90.96150998173984
621.4,92.05603438487165
622,93.30432743703794
622.8,91.85178852287335
623.6,94.4466967372522
624.4,94.65705464206071
625,91.70751552311823
625.8,95.04883111403957
626.6,94.20187077755538
627.4,92.6474904472283
628.2,93.82552721972182
629.0,92.74272427509293
630,92.06786248345797
630.8,94.93338331596144
631.6,95.85835525183482
632.4,92.14901033506419
633.2,91.08623274007665
634.0,94.63046963647382
634.8,97.45352002712501
635.6,98.0212659114432
636.4,97.85730388512094
637.2,92.67428156509717
638.0,96.9069657583344
638.8,96.14152951819422
639.6,92.17725767690193
640.4,95.78782918768069
641.2,95.79807541624004
642.0,92.93835486550692
642.8,91.56279241045262
643.6,93.66636048829298
644.4,93.83969548827193
645.2,92.90673752180905
646,93.65443166689822
646.8,88.60506750643358
648,79.6558347567235
649,74.95056195035711
649.8,71.63759693479187
651,67.95645934022542
652,67.71688905823557
653,74.67545123407974
653.8,77.93017603384887
654.6,80.98466037238893
655.5,84.6644828534668
656.3,86.78203248577874
657,86.73229455537607
657.8,89.1250919000724
659,88.24596833710842
659.8,90.96533078373686
660.6,91.21039915673359
661.4,91.87107706122394
662,93.10571391816453
662.8,93.61157718966768
663.6,92.96854289223869
664.4,92.67372621809726
665,95.38805564915508
665.8,94.47787142817583
666.6,93.94913165537788
667.4,93.66960395507009
668.2,94.25432276190979
669.0,94.35107204913666
669.8,92.69200271788591
670.6,94.16010988975282
671.4,93.5211107212794
672.2,93.54494636832797
673.0,96.19094369986202
673.8,94.80145260330673
674.6,94.33981386969673
675.4,95.17688859737922
676.2,94.77441519187096
677.0,93.39267834032665
677.8,93.93743818114922
678.6,95.92390553895012
679.4,93.76304705437853
680,94.88434555864808
680.8,95.22851704255274
681.6,92.2027637012357
682.4,96.5994762187498
683.2,94.37554849172828
684.0,98.27739290887769
684.8,96.23370137401551
685.6,97.41910234349238
686,95.6471973941422
686.8,88.6263828521894
688,79.52039814002772
689,75.62218493042229
689.8,72.12663814450168
691,67.1321934277325
691.8,65.71913193970809
693,63.475415583102944
693.8,60.75782818042044
694.6,58.605553039794565
695.4,56.906193462722165
696.2,54.79128014398946
697,52.49441120726308
697.8,51.68394837759763
698.6,50.53153436024861
699.4,49.2351338441791
700,48.1162179832339
700.8,48.19488978352048
701.6,47.43866348583276
702.4,46.050358029587414
703.2,45.419688005604215
704.0,44.193315054005026
705,43.421192605905176
705.8,42.733905797156595
706.6,42.806193178637336
707.4,42.313897062873906
708.2,40.99835905628716
709.0,41.04222258957996
710,38.704684921597156
710.8,38.98846612867509
711.6,38.71392545063536
712.4,38.088697689971774
713.2,37.931991935046156
714.0,37.26475747124524
714.8,37.75903941833152
715.6,37.465755560829535
716.4,35.92846500963815
717.2,35.869487087631676
718.0,36.221232864178816
718.8,34.9963797578808
720,35.37070990201597
720.8,34.85834161632471
721.6,34.229493062636536
722.4,33.773275680657434
723.2,34.776085021475936
724.0,33.15789030920581
724.8,33.14741854562016
725.6,33.7136474234015
726.4,32.71551393055574
727.2,33.72020245396175
728.0,33.825030546808655
728.8,32.65417136154922
729.6,33.46589680670039
730.4,31.86891219833084
731.2,33.22168442783328
732.0,32.76369942662151
732.8,32.11886260142496
733.6,32.12434768482958
734.4,31.195518822846033
735.2,32.035004188606266
736.0,30.72859309734782
736.8,31.440685918045908
737.6,30.998990161423613
738.4,31.798321624841165
739.2,30.11381816489508
740,31.83984498276434
740.8,32.49179084068312
741.6,31.32023942981791
742.4,33.44721463214951
743.2,33.13254636601789
744.0,30.86200274643454
744.8,33.217144073161116
745.6,30.261315069098714
746.4,31.899771058098786
747.2,33.5865596656007
748.0,30.79209379528335
748.8,34.2108989167979
750,32.593297760870065
750.8,31.783248369290725
751.6,30.193272835507614
752.4,31.4914281731616
753.2,32.07585360148278
754,32.356943397608276
754.8,31.94636222901876
755.6,32.39375293280019
756.4,31.27122370145343
757.2,32.603029973160865
758,30.70073661150299
759,46.87804424116718
760,57.93904867743517
761,64.11618921460601
762,70.5846070125081
763,74.94207017090844
763.8,77.64718093474649
764.2,80.24963524122738
765.0,82.38798897380963
765.5,85.25501205573057
766.3,86.74041938130912
767,86.35807846942635
767.8,89.25202804503492
769,88.68313812371701
769.8,90.00110230859786
770.6,91.85503814710856
771.4,92.97823812070618
772,94.00702127257756
772.8,93.23987216561639
773.6,94.51089926151977
774.4,93.00814205442346
775,94.10551164588303
775.8,92.79058519495614
776.6,92.66996543942997
777.4,93.10073900929493
778.2,93.4952668723165
779.0,94.33755060851836
780,97.0016499900935
780.8,93.9217625697686
781.6,94.33770070347538
782.4,97.80783968650586
783.2,97.17896616548165
784.0,91.49856930512546
784.8,97.00853157914278
785.6,93.21885606582941
786.4,90.90756385123562
787.2,93.66158577012735
788.0,91.14339079728101
788.8,95.59948023491413
789.6,94.69016506759637
790.4,96.2500550751623
791.2,93.05067672211085
792.0,98.38264392948388
792.8,95.63322721257663
793.6,92.5448976142655
794.4,90.8857910856321
795.2,93.68411399678241
796,97.09299024893417
796.8,88.73909262400251
798,79.85286960107723
799,74.15273098762188
799.8,71.74374741158707
801,67.90279771206895
802,67.16206621271178
803,75.26737518574672
803.8,77.86333096396467
804.6,81.13078502571341
805.5,85.14177579476491
806.3,86.41184162533669
807,86.47503723280279
807.8,88.89347619828014
809,89.23117078945172
809.8,90.48987259123427
810.6,91.46550654750149
811.4,92.69376905485798
812,91.6829737195705
812.8,92.71261885574198
813.6,92.18463965321014
814.4,93.23593492994844
815,93.76043705826324
815.8,93.0343574081066
816.6,94.42008538598178
817.4,94.83077800690927
818.2,94.66626796707203
819.0,95.48233181584489
819.8,94.04653345924768
820.6,93.03319196735657
821.4,94.59608878189664
822.2,94.73621676580048
823.0,96.15400182860348
823.8,92.6342449874956
824.6,93.22019087141969
825.4,94.03187316320889
826.2,93.81319598426033
827.0,94.2195637887242
827.8,93.13450670256886
828.6,94.28321761510192
829.4,92.75226484791561
830,96.28047619136495
830.8,94.58457505249844
831.6,97.07745163550952
832.4,96.42288766084887
833.2,96.1259031094855
834.0,92.26415983654431
834.8,98.30997160234058
835.6,98.32109719336947
836,92.2172259279671
836.8,88.61394339420526
838,79.81015126117673
839,74.99796223759394
839.8,71.81143187655134
841,67.47662349883454
841.8,65.80407206638621
843,62.02826313887491
843.8,60.805376887907904
844.6,58.55751980164785
845.4,56.49066479936718
846.2,54.71846176748103
847,52.227821447667786
847.8,51.43365985012896
848.6,50.53845731186765
849.4,49.26161359820553
850,48.76651393037239
850.8,47.649538823855934
851.6,46.66537953319634
852.4,46.209585589016896
853.2,45.127825160995414
854.0,44.19457501815938
855,43.22651929476674
855.8,42.877444640381455
856.6,42.39885337998767
857.4,41.72729378365454
858.2,41.06061859162827
859.0,40.408714489746416
860,40.575334322047055
860.8,38.908915856081265
861.6,38.87032664838117
862.4,37.995514314249775
863.2,38.25792630069186
864.0,37.74733083303904
864.8,37.624558766937184
865.6,37.018714466489854
866.4,36.948786831404995
867.2,35.829149230302725
868.0,35.02684247466444
868.8,35.15824269177174
870,35.63514926580502
870.8,34.964171576517046
871.6,34.13397938096681
872.4,34.895563307058616
873.2,34.601059692173614
874.0,33.45180502698406
874.8,33.882608146318
875.6,33.5929641576128
876.4,32.95944407381676
877.2,32.6752788168167
878.0,32.78949931948108
878.8,32.66401561673407
879.6,33.48784554211555
880.4,32.954368876693835
881.2,32.65857924710244
882.0,31.628578295892034
882.8,32.21798920145036
883.6,31.302649108144863
884.4,31.672921878055874
885.2,31.75881676376578
886.0,30.863546224238675
886.8,31.631486296169392
887.6,31.062028943152654
888.4,30.49483024687939
889.2,31.548799544829215
890,31.03492244615716
890.8,29.834844108555423
891.6,31.100690954176436
892.4,27.24601453691418
893.2,32.25405464103019
894.0,33.01332308155605
894.8,27.81296991789938
895.6,34.34942590448934
896.4,27.258487931853267
897.2,29.36640315217938
898.0,33.82932798147898
898.8,29.414538448969296
900,27.228747250948658
900.8,30.23663251735588
901.6,29.907025556211885
902.4,31.874171108127186
903.2,30.852552434031637
904,32.86609747426447
904.8,30.84125094320249
905.6,31.584820869532074
906.4,32.61748886421022
907.2,29.81227421078419
908,32.00115106878821
909,46.79625380998995
910,57.322053768205606
911,64.0114320440744
912,69.87293062019798
913,74.63835876383439
913.8,78.42138248692119
914.2,80.13432081110861
915.0,82.85111573694199
915.5,84.88167372409902
916.3,86.76890552127001
917,88.88245199811759
917.8,88.99034021299208
919,88.23988665583822
919.8,90.09237409005256
920.6,91.44792006288328
921.4,91.90206716336293
922,93.49630956179587
922.8,93.76664407204294
923.6,92.97159288173373
924.4,93.42038329509815
925,94.9932177203661
925.8,92.6859763834157
926.6,95.2606109064284
927.4,93.43036229405563
928.2,93.56516627465805
929.0,94.4514763881378
930,93.46816582910525
930.8,93.41892127957138
931.6,93.38233827949907
932.4,94.6241216945169
933.2,96.02945201117409
934.0,97.09806623636636
934.8,94.71747753312543
935.6,93.71937829667164
936.4,97.07337036437498
937.2,93.61543963421404
938.0,95.622130754077
938.8,96.5726516299317
939.6,94.3377932361423
940.4,97.94302505429619
941.2,92.82134644835541
942.0,94.21140036707116
942.8,91.02466571220566
943.6,92.30051182937106
944.4,94.48430127936979
945.2,97.57119811605297
946,99.49914116651674
946.8,88.73650611785152
948,79.35943331878869
949,74.7768875362587
949.8,72.01404509681244
951,67.88583302732052
952,62.47857635721838
953,75.38370188885862
953.8,77.71900170042987
954.6,80.94757244818348
955.5,84.82770505065457
956.3,86.44275890399486
957,86.32787614068225
957.8,88.77845027604899
959,89.5044262117558
959.8,90.81982585708687
960.6,92.05868599761246
961.4,92.84401096266657
962,91.86445265101976
962.8,92.3657744101859
963.6,91.64581014468175
964.4,93.96080340745307
965,94.91240794365892
965.8,93.29707864561962
966.6,93.94916358974903
967.4,93.49828009893767
968.2,92.44459589904719
969.0,93.49819747015276
969.8,92.91789765737846
970.6,94.64233414202488
971.4,94.15923845876675
972.2,92.19016876642736
973.0,95.39104262385979
973.8,92.56004156235306
974.6,92.89168371427392
975.4,95.54297418904531
976.2,95.88725234831296
977.0,93.13061835046965
977.8,94.24162174878887
978.6,94.69177077670952
979.4,95.69160450148883
980,97.43382307370818
980.8,93.59443551982135
981.6,95.26164717199943
982.4,97.42684868003754
983.2,94.07811567443841
984.0,96.18789971491627
984.8,92.92895113728756
985.6,92.46696805440303
986,89.36345276044995
986.8,88.82617387085305
988,79.5984974167568
989,74.90328967167453
989.8,71.6234966502568
991,68.38929653440182
